Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Mode
ORD10831,2025-07-03,CUST1186,Customer 1186,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,2,16483.93,0.15,28022.68,1749.05,Cash
ORD10832,2025-10-08,CUST1141,Customer 1141,South,Telangana,Hyderabad,Furniture,Storage,Filing Cabinet,3,6485.25,0.1,17510.17,2735.51,Cash
ORD10833,2025-07-14,CUST1178,Customer 1178,South,Tamil Nadu,Coimbatore,Appliances,Home,Air Purifier,7,14824.28,0.1,93392.99,12244.18,Credit Card
ORD10834,2025-12-18,CUST1101,Customer 1101,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,A4 Paper Box,4,501.66,0.15,1705.65,172.52,Cash
ORD10835,2025-07-14,CUST1006,Customer 1006,South,Tamil Nadu,Chennai,Furniture,Storage,Filing Cabinet,6,6394.62,0.15,32612.56,1295.27,UPI
ORD10836,2025-06-04,CUST1085,Customer 1085,East,Odisha,Bhubaneswar,Appliances,Kitchen,Electric Kettle,5,1840.11,0.15,7820.46,1787.66,Credit Card
ORD10837,2025-04-03,CUST1051,Customer 1051,West,Goa,Margao,Electronics,Accessories,Wireless Mouse,3,1118.43,0.0,3355.28,424.18,Credit Card
ORD10838,2025-06-09,CUST1036,Customer 1036,East,Jharkhand,Ranchi,Appliances,Kitchen,Mixer Grinder,2,3954.18,0.1,7117.53,803.44,Debit Card
ORD10839,2025-03-02,CUST1071,Customer 1071,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,4,1841.69,0.1,6630.08,675.66,UPI
ORD10840,2025-05-02,CUST1100,Customer 1100,North,Delhi,New Delhi,Furniture,Chairs,Ergo Chair,4,8281.94,0.1,29814.98,7508.3,Debit Card
ORD10841,2025-02-20,CUST1025,Customer 1025,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Electric Kettle,3,1859.89,0.1,5021.7,475.27,UPI
ORD10842,2025-10-04,CUST1139,Customer 1139,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,3,4541.35,0.0,13624.04,1815.21,Debit Card
ORD10843,2025-01-05,CUST1044,Customer 1044,North,Uttar Pradesh,Noida,Electronics,Accessories,Wireless Mouse,3,1153.16,0.15,2940.55,296.35,UPI
ORD10844,2025-04-02,CUST1014,Customer 1014,South,Karnataka,Bengaluru,Appliances,Home,Air Purifier,2,15874.05,0.1,28573.3,1898.76,Cash
ORD10845,2025-06-19,CUST1237,Customer 1237,West,Gujarat,Vadodara,Electronics,Accessories,Wireless Mouse,3,1126.32,0.0,3378.97,567.03,UPI
ORD10846,2025-11-13,CUST1029,Customer 1029,South,Karnataka,Mysuru,Electronics,Headphones,SoundMax Pro,2,4526.22,0.05,8599.81,2610.15,Credit Card
ORD10847,2025-01-22,CUST1074,Customer 1074,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Electric Kettle,5,1781.9,0.0,8909.49,1612.43,UPI
ORD10848,2025-11-22,CUST1050,Customer 1050,East,Odisha,Cuttack,Office Supplies,Paper,A4 Paper Box,2,500.69,0.05,951.31,148.33,Debit Card
ORD10849,2025-01-01,CUST1240,Customer 1240,North,Punjab,Ludhiana,Furniture,Chairs,Ergo Chair,1,8641.45,0.0,8641.45,948.37,UPI
ORD10850,2025-05-13,CUST1005,Customer 1005,North,Punjab,Amritsar,Furniture,Chairs,Ergo Chair,3,9005.01,0.05,25664.29,6599.43,Debit Card
ORD10851,2025-08-21,CUST1200,Customer 1200,West,Maharashtra,Kolhapur,Office Supplies,Binders,Document Binder,4,280.75,0.1,1010.72,253.42,UPI
ORD10852,2025-01-12,CUST1110,Customer 1110,East,Jharkhand,Jamshedpur,Furniture,Storage,Filing Cabinet,3,6917.25,0.1,18676.56,3262.56,Debit Card
ORD10853,2025-12-12,CUST1197,Customer 1197,East,Odisha,Cuttack,Electronics,Accessories,Wireless Mouse,2,1181.7,0.1,2127.07,341.96,UPI
ORD10854,2025-02-15,CUST1122,Customer 1122,West,Maharashtra,Kolhapur,Appliances,Kitchen,Electric Kettle,3,1720.86,0.15,4388.19,333.79,UPI
ORD10855,2025-02-03,CUST1088,Customer 1088,East,Odisha,Cuttack,Electronics,Accessories,Wireless Mouse,2,1153.36,0.0,2306.72,432.27,Credit Card
ORD10856,2025-03-19,CUST1232,Customer 1232,West,Maharashtra,Kolhapur,Office Supplies,Stationery,Gel Pen Pack,7,179.41,0.0,1255.86,127.52,UPI
ORD10857,2025-08-06,CUST1057,Customer 1057,West,Maharashtra,Pune,Furniture,Tables,Office Table,6,12234.56,0.15,62396.23,1247.92,UPI
ORD10858,2025-10-28,CUST1026,Customer 1026,West,Maharashtra,Kolhapur,Electronics,Accessories,Wireless Mouse,3,1279.45,0.0,3838.36,214.51,Net Banking
ORD10859,2025-03-14,CUST1006,Customer 1006,South,Telangana,Hyderabad,Electronics,Mobiles,Nova X5,2,27409.96,0.2,43855.94,4330.65,Net Banking
ORD10860,2025-10-09,CUST1144,Customer 1144,East,West Bengal,Durgapur,Furniture,Tables,Office Table,4,12246.89,0.15,41639.42,832.79,Debit Card
ORD10861,2025-09-06,CUST1060,Customer 1060,South,Karnataka,Bengaluru,Electronics,Mobiles,Nova X5,1,27478.23,0.05,26104.32,2676.36,UPI
ORD10862,2025-02-16,CUST1100,Customer 1100,East,Jharkhand,Jamshedpur,Furniture,Chairs,Ergo Chair,3,8957.8,0.2,21498.73,1412.77,UPI
ORD10863,2025-05-01,CUST1012,Customer 1012,East,Jharkhand,Ranchi,Furniture,Tables,Office Table,2,12801.58,0.0,25603.15,5880.28,Debit Card
ORD10864,2025-08-02,CUST1075,Customer 1075,East,West Bengal,Durgapur,Electronics,Accessories,Wireless Mouse,6,1221.92,0.05,6964.95,675.77,UPI
ORD10865,2025-08-27,CUST1003,Customer 1003,East,Jharkhand,Jamshedpur,Appliances,Home,Air Purifier,1,15088.67,0.1,13579.81,2619.94,Net Banking
ORD10866,2025-02-25,CUST1063,Customer 1063,West,Gujarat,Ahmedabad,Appliances,Kitchen,Electric Kettle,3,1891.56,0.05,5390.94,1095.66,UPI
ORD10867,2025-12-16,CUST1236,Customer 1236,North,Punjab,Amritsar,Electronics,Headphones,SoundMax Pro,4,4167.62,0.15,14169.91,283.4,Net Banking
ORD10868,2025-04-17,CUST1192,Customer 1192,West,Goa,Margao,Furniture,Storage,Filing Cabinet,3,7203.43,0.0,21610.28,5156.17,Credit Card
ORD10869,2025-11-15,CUST1190,Customer 1190,North,Uttar Pradesh,Noida,Electronics,Mobiles,Nova X5,1,28057.12,0.1,25251.41,2402.65,Debit Card
ORD10870,2025-02-17,CUST1229,Customer 1229,North,Delhi,Delhi,Appliances,Kitchen,Electric Kettle,8,1770.7,0.1,12749.01,1020.86,UPI
ORD10871,2025-03-02,CUST1134,Customer 1134,West,Goa,Margao,Office Supplies,Binders,Document Binder,3,259.88,0.1,701.68,66.97,Net Banking
ORD10872,2025-12-03,CUST1019,Customer 1019,West,Maharashtra,Mumbai,Appliances,Home,Air Purifier,3,15915.19,0.0,47745.57,7627.57,UPI
ORD10873,2025-01-26,CUST1018,Customer 1018,South,Tamil Nadu,Coimbatore,Furniture,Tables,Office Table,2,11525.53,0.05,21898.51,2374.82,Debit Card
ORD10874,2025-10-19,CUST1080,Customer 1080,East,Jharkhand,Ranchi,Appliances,Kitchen,Electric Kettle,3,1907.01,0.15,4862.87,163.98,Cash
ORD10875,2025-09-14,CUST1215,Customer 1215,West,Maharashtra,Mumbai,Electronics,Accessories,Wireless Mouse,3,1189.77,0.0,3569.32,383.39,UPI
ORD10876,2025-01-08,CUST1171,Customer 1171,South,Karnataka,Mysuru,Furniture,Tables,Office Table,1,12185.93,0.15,10358.04,1058.86,Credit Card
ORD10877,2025-04-23,CUST1229,Customer 1229,West,Gujarat,Ahmedabad,Electronics,Accessories,Wireless Mouse,1,1130.54,0.1,1017.49,105.58,Credit Card
ORD10878,2025-12-21,CUST1073,Customer 1073,North,Uttar Pradesh,Kanpur,Electronics,Accessories,Wireless Mouse,5,1188.38,0.1,5347.7,812.38,UPI
ORD10879,2025-09-10,CUST1131,Customer 1131,South,Tamil Nadu,Coimbatore,Electronics,Accessories,Wireless Mouse,2,1199.29,0.1,2158.73,256.17,Credit Card
ORD10880,2025-06-29,CUST1126,Customer 1126,West,Maharashtra,Mumbai,Office Supplies,Stationery,Gel Pen Pack,2,177.23,0.0,354.45,58.62,UPI
ORD10881,2025-07-26,CUST1072,Customer 1072,West,Maharashtra,Mumbai,Furniture,Storage,Filing Cabinet,3,6994.38,0.1,18884.83,2955.42,Credit Card
ORD10882,2025-10-30,CUST1038,Customer 1038,West,Goa,Margao,Electronics,Headphones,SoundMax Pro,5,4443.05,0.15,18882.94,3622.21,Debit Card
ORD10883,2025-05-07,CUST1068,Customer 1068,East,West Bengal,Kolkata,Electronics,Headphones,SoundMax Pro,1,4832.22,0.05,4590.61,1100.05,Debit Card
ORD10884,2025-02-25,CUST1204,Customer 1204,West,Goa,Margao,Furniture,Tables,Office Table,3,12698.56,0.2,30476.53,4992.92,UPI
ORD10885,2025-08-02,CUST1172,Customer 1172,North,Punjab,Ludhiana,Furniture,Tables,Office Table,1,13114.96,0.05,12459.21,2472.3,Net Banking
ORD10886,2025-01-14,CUST1223,Customer 1223,West,Goa,Margao,Electronics,Accessories,Wireless Mouse,1,1125.0,0.0,1125.0,344.22,Net Banking
ORD10887,2025-01-28,CUST1217,Customer 1217,East,Jharkhand,Ranchi,Office Supplies,Stationery,Gel Pen Pack,1,177.04,0.05,168.19,28.28,Credit Card
ORD10888,2025-03-19,CUST1245,Customer 1245,South,Karnataka,Bengaluru,Electronics,Accessories,Wireless Mouse,5,1168.67,0.2,4674.7,433.76,Credit Card
ORD10889,2025-08-04,CUST1080,Customer 1080,South,Karnataka,Bengaluru,Office Supplies,Stationery,Gel Pen Pack,1,182.0,0.05,172.9,50.93,Credit Card
ORD10890,2025-12-31,CUST1191,Customer 1191,North,Uttar Pradesh,Noida,Electronics,Accessories,Wireless Mouse,1,1269.33,0.15,1078.93,21.58,Debit Card
ORD10891,2025-06-03,CUST1042,Customer 1042,East,West Bengal,Durgapur,Electronics,Mobiles,Nova X5,3,26110.96,0.15,66582.94,5161.99,Debit Card
ORD10892,2025-01-14,CUST1064,Customer 1064,North,Delhi,Delhi,Electronics,Mobiles,Nova X5,5,26085.14,0.05,123904.39,27900.13,UPI
ORD10893,2025-07-06,CUST1182,Customer 1182,East,West Bengal,Kolkata,Furniture,Chairs,Ergo Chair,2,8976.43,0.0,17952.86,4104.36,Debit Card
ORD10894,2025-11-08,CUST1078,Customer 1078,East,Jharkhand,Ranchi,Electronics,Accessories,Wireless Mouse,3,1144.87,0.1,3091.14,910.64,UPI
ORD10895,2025-01-07,CUST1127,Customer 1127,West,Maharashtra,Kolhapur,Furniture,Storage,Filing Cabinet,1,6983.6,0.05,6634.42,962.15,UPI
ORD10896,2025-01-03,CUST1205,Customer 1205,South,Telangana,Warangal,Appliances,Home,Air Purifier,3,15606.34,0.15,39796.16,2481.0,Debit Card
ORD10897,2025-04-21,CUST1105,Customer 1105,East,West Bengal,Kolkata,Office Supplies,Binders,Document Binder,3,273.85,0.05,780.47,89.17,Debit Card
ORD10898,2025-08-26,CUST1199,Customer 1199,West,Gujarat,Vadodara,Furniture,Chairs,Ergo Chair,3,7990.12,0.05,22771.84,3638.14,Credit Card
ORD10899,2025-12-29,CUST1076,Customer 1076,East,West Bengal,Durgapur,Furniture,Tables,Office Table,2,11759.57,0.1,21167.22,4837.03,Credit Card
ORD10900,2025-08-27,CUST1165,Customer 1165,East,West Bengal,Durgapur,Office Supplies,Paper,A4 Paper Box,2,524.73,0.05,996.98,251.13,Net Banking
ORD10901,2025-10-01,CUST1242,Customer 1242,South,Telangana,Hyderabad,Electronics,Accessories,Wireless Mouse,1,1285.7,0.05,1221.42,163.16,Credit Card
ORD10902,2025-10-21,CUST1132,Customer 1132,North,Uttar Pradesh,Kanpur,Appliances,Kitchen,Electric Kettle,2,1775.52,0.05,3373.49,523.6,Debit Card
ORD10903,2025-08-15,CUST1130,Customer 1130,North,Delhi,New Delhi,Appliances,Kitchen,Mixer Grinder,1,4083.71,0.05,3879.52,367.34,UPI
ORD10904,2025-01-15,CUST1227,Customer 1227,West,Gujarat,Vadodara,Electronics,Mobiles,Nova X5,5,28477.97,0.05,135270.35,13796.89,UPI
ORD10905,2025-07-11,CUST1122,Customer 1122,East,West Bengal,Kolkata,Appliances,Kitchen,Electric Kettle,7,1923.97,0.15,11447.62,1897.31,UPI
ORD10906,2025-04-29,CUST1044,Customer 1044,East,West Bengal,Kolkata,Office Supplies,Paper,A4 Paper Box,8,548.03,0.05,4165.05,1039.82,Credit Card
ORD10907,2025-01-28,CUST1195,Customer 1195,West,Gujarat,Ahmedabad,Office Supplies,Stationery,Gel Pen Pack,6,194.27,0.05,1107.34,98.21,Debit Card
ORD10908,2025-07-21,CUST1196,Customer 1196,West,Goa,Margao,Office Supplies,Paper,A4 Paper Box,3,480.28,0.1,1296.75,171.18,UPI
ORD10909,2025-02-08,CUST1102,Customer 1102,North,Delhi,Delhi,Furniture,Storage,Filing Cabinet,4,6378.79,0.0,25515.16,3648.27,Credit Card
ORD10910,2025-09-30,CUST1204,Customer 1204,West,Goa,Margao,Electronics,Accessories,Wireless Mouse,2,1221.02,0.0,2442.04,538.4,UPI
ORD10911,2025-08-19,CUST1211,Customer 1211,East,Jharkhand,,Electronics,Headphones,SoundMax Pro,4,4730.82,0.15,16084.77,1050.4,UPI
ORD10912,2025-03-27,CUST1202,Customer 1202,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,3,502.13,0.1,1355.76,27.12,Net Banking
ORD10913,2025-05-06,CUST1062,Customer 1062,West,Gujarat,Ahmedabad,Appliances,Home,Air Purifier,3,14853.24,0.1,40103.76,7429.56,Debit Card
ORD10914,2025-10-27,CUST1001,Customer 1001,West,Goa,Margao,Electronics,Headphones,SoundMax Pro,4,4706.62,0.1,16943.84,1588.59,UPI
ORD10915,2025-01-25,CUST1017,Customer 1017,South,Karnataka,Mysuru,Office Supplies,Stationery,Gel Pen Pack,2,167.22,0.0,334.45,48.84,Debit Card
ORD10916,2025-05-25,CUST1016,Customer 1016,South,Telangana,Warangal,Furniture,Chairs,Ergo Chair,2,8322.36,0.1,14980.25,2179.49,Debit Card
ORD10917,2025-01-13,CUST1009,Customer 1009,South,Karnataka,Mysuru,Appliances,Kitchen,Electric Kettle,6,1801.67,0.05,10269.54,1665.7,Debit Card
ORD10918,2025-07-31,CUST1249,Customer 1249,East,West Bengal,Durgapur,Electronics,Headphones,SoundMax Pro,1,4543.45,0.1,4089.11,600.81,UPI
ORD10919,2025-01-25,CUST1181,Customer 1181,West,Gujarat,Ahmedabad,Furniture,Chairs,Ergo Chair,3,8810.92,0.05,25111.11,588.07,Credit Card
ORD10920,2025-03-09,CUST1201,Customer 1201,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,6,27349.71,0.0,164098.25,32645.97,UPI
ORD10921,2025-03-08,CUST1059,Customer 1059,East,West Bengal,Kolkata,Office Supplies,Binders,Document Binder,3,264.69,0.0,794.06,20.94,Cash
ORD10922,2025-08-21,CUST1119,Customer 1119,South,Telangana,Warangal,Electronics,Accessories,Wireless Mouse,3,1216.39,0.2,2919.34,361.62,Debit Card
ORD10923,2025-04-19,CUST1137,Customer 1137,West,Gujarat,Vadodara,Office Supplies,Paper,A4 Paper Box,2,523.96,0.05,995.53,214.82,Credit Card
ORD10924,2025-05-26,CUST1140,Customer 1140,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,2,28629.37,0.05,54395.79,2268.5,UPI
ORD10925,2025-04-21,CUST1119,Customer 1119,West,Maharashtra,Mumbai,Electronics,Mobiles,Nova X5,5,26922.33,0.0,134611.66,24632.63,UPI
ORD10926,2025-08-16,CUST1041,Customer 1041,East,Odisha,Bhubaneswar,Appliances,Kitchen,Mixer Grinder,3,3920.88,0.0,11762.65,2752.49,UPI
ORD10927,2025-04-21,CUST1143,Customer 1143,North,Uttar Pradesh,Kanpur,Office Supplies,Stationery,Premium Notebook,3,328.68,0.1,887.43,74.16,Net Banking
ORD10928,2025-02-03,CUST1066,Customer 1066,East,Odisha,Cuttack,Electronics,Laptops,AeroBook 14,1,59267.86,0.1,53341.07,8649.5,UPI
ORD10929,2025-04-21,CUST1075,Customer 1075,East,Odisha,Cuttack,Appliances,Home,Air Purifier,1,15500.49,0.05,14725.47,294.51,UPI
ORD10930,2025-09-21,CUST1011,Customer 1011,East,West Bengal,Durgapur,Furniture,Storage,Filing Cabinet,7,7170.4,0.0,50192.81,11889.36,Net Banking
ORD10931,2025-08-24,CUST1008,Customer 1008,East,West Bengal,Durgapur,Furniture,Chairs,Ergo Chair,2,8773.76,0.1,15792.77,1849.33,Credit Card
ORD10932,2025-03-24,CUST1183,Customer 1183,South,Telangana,Warangal,Office Supplies,Binders,Document Binder,3,272.02,0.0,816.07,115.84,Cash
ORD10933,2025-02-11,CUST1224,Customer 1224,South,Karnataka,Bengaluru,Office Supplies,Stationery,Premium Notebook,1,341.65,0.0,341.65,78.2,UPI
ORD10934,2025-04-11,CUST1134,Customer 1134,South,Karnataka,Bengaluru,Electronics,Laptops,AeroBook 14,4,61054.17,0.05,232005.83,59985.17,Credit Card
ORD10935,2025-01-06,CUST1181,Customer 1181,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Document Binder,7,255.58,0.05,1699.59,291.48,Credit Card
ORD10936,2025-06-29,CUST1148,Customer 1148,East,West Bengal,Kolkata,Furniture,Storage,Filing Cabinet,3,6464.76,0.0,19394.27,5287.07,Debit Card
ORD10937,2025-10-09,CUST1167,Customer 1167,North,Uttar Pradesh,Kanpur,Furniture,Chairs,Ergo Chair,1,7903.25,0.1,7112.93,142.26,UPI
ORD10938,2025-11-16,CUST1099,,East,Odisha,Cuttack,Electronics,Accessories,Wireless Mouse,3,1217.46,0.1,3287.13,531.25,Credit Card
ORD10939,2025-08-14,CUST1072,Customer 1072,West,Goa,Margao,Furniture,Storage,Filing Cabinet,5,7332.27,0.15,31162.14,2594.55,Cash
ORD10940,2025-11-11,CUST1242,Customer 1242,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,A4 Paper Box,2,492.28,0.05,935.33,77.0,Credit Card
ORD10941,2025-12-31,CUST1113,Customer 1113,West,Maharashtra,Kolhapur,Electronics,Mobiles,Nova X5,6,25969.15,0.0,155814.89,3894.17,Credit Card
ORD10942,2025-08-17,CUST1107,Customer 1107,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Mixer Grinder,4,4387.85,0.0,17551.38,3559.86,UPI
ORD10943,2025-10-16,CUST1034,Customer 1034,East,Odisha,Bhubaneswar,Electronics,Laptops,AeroBook 14,6,59545.65,0.2,285819.14,37519.56,UPI
ORD10944,2025-05-30,CUST1057,Customer 1057,North,Delhi,Delhi,Electronics,Laptops,AeroBook 14,4,65270.07,0.1,234972.24,49095.47,Debit Card
ORD10945,2025-10-04,CUST1117,Customer 1117,North,Delhi,Delhi,Office Supplies,Binders,Document Binder,1,268.48,0.1,241.64,47.69,Debit Card
ORD10946,2025-07-17,CUST1120,Customer 1120,South,Telangana,Warangal,Appliances,Kitchen,Mixer Grinder,2,4499.49,0.0,8998.99,953.72,Net Banking
ORD10947,2025-03-11,CUST1147,Customer 1147,North,Uttar Pradesh,Lucknow,Electronics,Laptops,AeroBook 14,2,61096.56,0.05,116083.46,26449.55,Debit Card
ORD10948,2025-04-22,CUST1071,Customer 1071,North,Delhi,Delhi,Appliances,Kitchen,Mixer Grinder,6,4308.84,0.0,25853.06,6663.48,Credit Card
ORD10949,2025-01-04,CUST1159,Customer 1159,West,Maharashtra,Pune,Furniture,Chairs,Ergo Chair,5,8452.2,0.1,38034.91,3681.82,Cash
ORD10950,2025-12-16,CUST1210,Customer 1210,East,West Bengal,Durgapur,Office Supplies,Paper,A4 Paper Box,4,530.86,0.15,1804.94,170.55,UPI
ORD10951,2025-11-27,CUST1040,Customer 1040,West,Gujarat,Ahmedabad,Furniture,Storage,Filing Cabinet,2,6745.16,0.2,10792.26,215.85,Credit Card
ORD10952,2025-11-14,CUST1142,Customer 1142,North,Punjab,Amritsar,Electronics,Mobiles,Nova X5,2,26605.07,0.1,47889.13,10471.53,UPI
ORD10953,2025-12-16,CUST1103,Customer 1103,East,Odisha,Bhubaneswar,Office Supplies,Paper,A4 Paper Box,4,520.66,0.05,1978.5,62.67,UPI
ORD10954,2025-04-05,CUST1124,Customer 1124,North,Delhi,Delhi,Office Supplies,Stationery,Premium Notebook,3,351.6,0.15,896.58,116.51,Debit Card
ORD10955,2025-06-01,CUST1245,Customer 1245,West,Goa,Panaji,Electronics,Accessories,Wireless Mouse,2,1259.64,0.1,2267.34,166.02,Credit Card
ORD10956,2025-11-07,CUST1123,Customer 1123,West,Maharashtra,Pune,Appliances,Kitchen,Mixer Grinder,3,4358.27,0.0,13074.81,1078.02,Credit Card
ORD10957,2025-05-17,CUST1100,Customer 1100,North,Punjab,Amritsar,Electronics,Headphones,SoundMax Pro,1,4617.93,0.05,4387.03,87.74,Credit Card
ORD10958,2025-09-04,CUST1209,Customer 1209,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,2,487.83,0.0,975.67,141.4,Credit Card
ORD10959,2025-08-31,CUST1165,Customer 1165,West,Maharashtra,Pune,Office Supplies,Binders,Document Binder,3,269.18,0.05,767.16,37.57,UPI
ORD10960,2025-01-31,CUST1172,Customer 1172,West,Maharashtra,Mumbai,Office Supplies,Stationery,Premium Notebook,1,350.02,0.05,332.52,47.03,Debit Card
ORD10961,2025-02-09,CUST1137,Customer 1137,South,Tamil Nadu,Coimbatore,Electronics,Mobiles,Nova X5,8,29765.57,0.1,214312.07,51189.21,Credit Card
ORD10962,2025-08-17,CUST1058,Customer 1058,North,Punjab,Ludhiana,Office Supplies,Binders,Document Binder,2,277.47,0.05,527.19,79.85,Cash
ORD10963,2025-02-05,CUST1148,Customer 1148,East,Odisha,Bhubaneswar,Office Supplies,Binders,Document Binder,1,241.49,0.0,241.49,72.4,UPI
ORD10964,2025-08-11,CUST1109,Customer 1109,West,Maharashtra,Pune,Appliances,Kitchen,Electric Kettle,2,1892.34,0.05,3595.46,247.15,UPI
ORD10965,2025-01-06,CUST1121,Customer 1121,East,Odisha,Cuttack,Electronics,Headphones,SoundMax Pro,5,4167.14,0.15,17710.35,354.21,Debit Card
ORD10966,2025-11-18,CUST1092,Customer 1092,South,Tamil Nadu,Chennai,Appliances,Kitchen,Mixer Grinder,3,4110.74,0.1,11098.99,478.47,Cash
ORD10967,2025-08-08,CUST1050,Customer 1050,North,Uttar Pradesh,Noida,Electronics,Headphones,SoundMax Pro,3,4530.46,0.05,12911.8,1716.53,Credit Card
ORD10968,2025-03-16,CUST1148,Customer 1148,West,Maharashtra,Kolhapur,Office Supplies,Paper,A4 Paper Box,1,490.72,0.15,417.11,118.09,Debit Card
ORD10969,2025-01-04,CUST1105,Customer 1105,West,Goa,Margao,Office Supplies,Binders,Document Binder,1,270.25,0.15,229.71,4.59,Net Banking
ORD10970,2025-12-01,CUST1164,Customer 1164,West,Goa,Margao,Electronics,Laptops,AeroBook 14,3,57122.88,0.0,171368.64,34852.34,Net Banking
ORD10971,2025-05-14,CUST1117,Customer 1117,North,Punjab,Amritsar,Furniture,Tables,Office Table,5,11837.2,0.0,59185.99,6569.79,Debit Card
ORD10972,2025-04-28,CUST1027,Customer 1027,North,Delhi,New Delhi,Electronics,Mobiles,Nova X5,6,28361.97,0.1,153154.64,15213.43,Debit Card
ORD10973,2025-04-04,CUST1200,Customer 1200,West,Gujarat,Vadodara,Electronics,Laptops,AeroBook 14,1,64126.72,0.15,54507.72,1090.15,UPI
ORD10974,2025-03-03,CUST1032,Customer 1032,West,Maharashtra,Kolhapur,Electronics,Mobiles,Nova X5,3,29866.56,0.2,71679.75,9428.73,Cash
ORD10975,2025-07-13,CUST1001,Customer 1001,West,Goa,Margao,Appliances,Kitchen,Mixer Grinder,6,4338.09,0.15,22124.28,1978.47,Credit Card
ORD10976,2025-12-01,CUST1017,Customer 1017,South,Karnataka,Mysuru,Furniture,Tables,Office Table,2,12843.56,0.1,23118.41,4418.43,Net Banking
ORD10977,2025-07-22,CUST1249,Customer 1249,West,Gujarat,Vadodara,Appliances,Home,Air Purifier,5,15237.97,0.1,68570.85,8726.82,UPI
ORD10978,2025-01-26,CUST1137,Customer 1137,North,Punjab,Amritsar,Electronics,Accessories,Wireless Mouse,1,1104.25,0.0,1104.25,27.37,Credit Card
ORD10979,2025-06-22,CUST1084,Customer 1084,North,Punjab,Ludhiana,Furniture,Tables,Office Table,7,11740.32,0.0,82182.23,19457.3,Credit Card
ORD10980,2025-10-27,CUST1045,Customer 1045,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,4,4223.22,0.05,16048.24,320.96,Credit Card
ORD10981,2025-05-13,CUST1224,Customer 1224,West,Goa,Margao,Office Supplies,Stationery,Gel Pen Pack,7,185.04,0.1,1165.78,23.32,UPI
ORD10982,2025-11-22,CUST1066,Customer 1066,West,Goa,Margao,Appliances,Kitchen,Electric Kettle,4,1776.23,0.1,6394.41,324.81,Credit Card
ORD10983,2025-04-28,CUST1032,Customer 1032,North,Delhi,New Delhi,Office Supplies,Paper,A4 Paper Box,2,539.19,0.1,970.55,50.21,Debit Card
ORD10984,2025-11-20,CUST1045,Customer 1045,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Mixer Grinder,7,4214.69,0.0,29502.84,7603.52,Debit Card
ORD10985,2025-10-02,CUST1009,Customer 1009,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,A4 Paper Box,2,484.57,0.1,872.23,89.86,UPI
ORD10986,2025-07-31,CUST1030,Customer 1030,East,Odisha,Cuttack,Office Supplies,Stationery,Premium Notebook,2,332.75,0.0,665.51,164.59,Debit Card
ORD10987,2025-08-13,CUST1084,Customer 1084,West,Maharashtra,Mumbai,Electronics,Laptops,AeroBook 14,4,65372.78,0.05,248416.57,24281.67,UPI
ORD10988,2025-01-20,CUST1166,Customer 1166,South,Tamil Nadu,Chennai,Appliances,Kitchen,Electric Kettle,5,1864.77,0.1,8391.49,1151.61,UPI
ORD10989,2025-04-23,CUST1060,Customer 1060,South,Telangana,Hyderabad,Office Supplies,Stationery,Premium Notebook,6,372.11,0.1,2009.38,297.76,Debit Card
ORD10990,2025-05-20,CUST1001,Customer 1001,West,Goa,Margao,Office Supplies,Stationery,Gel Pen Pack,2,168.99,0.2,270.38,32.1,Cash
ORD10991,2025-02-16,CUST1249,Customer 1249,South,Tamil Nadu,Coimbatore,Furniture,Tables,Office Table,5,13480.45,0.0,67402.23,8590.76,Credit Card
ORD10992,2025-01-01,CUST1005,Customer 1005,North,Delhi,New Delhi,Office Supplies,Paper,A4 Paper Box,4,495.82,0.05,1884.13,209.23,Credit Card
ORD10993,2025-03-31,CUST1063,Customer 1063,North,Punjab,Amritsar,Furniture,Chairs,Ergo Chair,1,7836.02,0.05,7444.22,868.23,UPI
ORD10994,2025-05-22,CUST1227,Customer 1227,North,Delhi,Delhi,Furniture,Tables,Office Table,2,13494.85,0.05,25640.21,559.75,Credit Card
ORD10995,2025-11-16,CUST1164,Customer 1164,South,Tamil Nadu,Chennai,Appliances,Kitchen,Electric Kettle,2,1736.95,0.15,2952.81,255.79,UPI
ORD10996,2025-02-07,CUST1065,Customer 1065,North,Uttar Pradesh,Noida,Furniture,Tables,Office Table,2,12836.04,0.1,23104.87,2036.51,Net Banking
